0,1,2
1406,"[0.32876944 0.11018359 0.06683306 0.0615267  0.03373616 0.03445135
 0.01174412 0.00557018 0.0323647  0.02707714 0.007953   0.00552957
 0.00959894 0.01282769 0.12749416 0.06411932 0.0224535  0.00719556
 0.01058596 0.09933093 0.02485212 0.03489664 0.00452476 0.03255843
 0.04298918 0.05861079 0.0432537  0.02867777 0.00878364 0.00759597
 0.01769027 0.00393613 0.01238073 0.00466695 0.05362893 0.00307915
 0.07065536 0.00817867 0.00247588 0.00753348 0.01892811 0.00468871
 0.00607952 0.04485339 0.0703825  0.00447613 0.0124462  0.00345774
 0.00374567 0.00465833 0.15497572 0.07580812 0.06839466 0.09021568
 0.12238978 0.07480213 0.04833015 0.01455724 0.02902359 0.11506718
 0.01549301 0.01828917 0.04357494 0.01050736 0.03806459 0.04880522
 0.03340766 0.01636679 0.03667378 0.02382547 0.04892192 0.021108
 0.01450523 0.05033421 0.02172877 0.02398146 0.04074795 0.01947519
 0.04127079 0.02331873 0.05074274 0.00913422 0.01731057 0.04311509
 0.01671432 0.00555051 0.01168032 0.00921428 0.00627208 0.00415168
 0.02328684 0.01752513 0.00996715 0.02641838 0.02723577 0.01497772
 0.01320375 0.00601111 0.01996495 0.00307126]","[2735, 7081]"
1407,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18245887 0.06864499 0.07339785 0.09945636
 0.08410426 0.08115702 0.02682049 0.01365359 0.03272597 0.09030553
 0.01779855 0.03655428 0.02231379 0.01117015 0.04237446 0.03196339
 0.03473366 0.01971534 0.02572638 0.01916222 0.08498743 0.01916336
 0.01039281 0.04210068 0.02410236 0.03220941 0.07456512 0.02162247
 0.0304758  0.04031132 0.04446673 0.01078809 0.02302847 0.01499357
 0.01714313 0.00379192 0.03312472 0.01069451 0.00382088 0.0038965
 0.01608678 0.01330496 0.01492028 0.02960061 0.02823079 0.00544758
 0.0146052  0.00714101 0.01319549 0.0031822 ]",[]
1412,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.14004964 0.0951901  0.06732847 0.11868886
 0.04532149 0.10529594 0.01562781 0.01548124 0.02207485 0.11266053
 0.02232283 0.0752135  0.02291504 0.0143503  0.03031961 0.06654319
 0.03255919 0.02662442 0.01262262 0.02007243 0.11459643 0.01330095
 0.01248518 0.0227795  0.01793425 0.02442726 0.06286489 0.01549559
 0.02207756 0.05798758 0.03484232 0.01332864 0.01537277 0.01809839
 0.02037196 0.00302313 0.02813996 0.01168709 0.00463462 0.00378996
 0.01683344 0.00677068 0.01942934 0.01645751 0.0180468  0.00997287
 0.01997853 0.00923128 0.00529718 0.00372691]",[]
1418,"[0.16064982 0.05825382 0.05926465 0.08438393 0.04324669 0.05275961
 0.01254924 0.01120332 0.02209409 0.15176602 0.01509407 0.01296699
 0.02020104 0.01227267 0.05219952 0.05163017 0.02836945 0.01794862
 0.01370354 0.0209338  0.08971321 0.01778345 0.01177248 0.05495947
 0.03019853 0.0259297  0.08353828 0.01565082 0.02171961 0.03654601
 0.05145422 0.0066891  0.02670522 0.04213377 0.02584921 0.00331107
 0.02403826 0.01070883 0.0037792  0.00349558 0.02425652 0.00559554
 0.00888882 0.0356432  0.03015376 0.01029799 0.01292503 0.00694857
 0.00416015 0.00356156 0.13720294 0.08372477 0.0548214  0.07192458
 0.12759619 0.06806599 0.07126893 0.0124286  0.02127496 0.11003879
 0.01631926 0.01244054 0.04373652 0.01051557 0.04477391 0.05763115
 0.02482287 0.01546939 0.03734544 0.02833837 0.04268197 0.02016423
 0.01347881 0.06492305 0.02128741 0.02567207 0.0382576  0.01790596
 0.05321196 0.0210929  0.04505827 0.00815876 0.01638807 0.02001056
 0.02015544 0.00655429 0.01243968 0.01021222 0.00689799 0.0041502
 0.04222874 0.022614   0.00893988 0.03178881 0.0287917  0.02542712
 0.01064684 0.00629741 0.03111616 0.00286862]","[5426, 2482, 2418, 2573, 3152, 3173]"
1419,"[0.19265332 0.20119475 0.04746061 0.03922816 0.01671385 0.2221804
 0.0172977  0.01426783 0.02084837 0.06988569 0.01275438 0.00818839
 0.01759332 0.009413   0.06612665 0.0995239  0.0117929  0.01544625
 0.00495804 0.01476529 0.04967644 0.0250815  0.01066867 0.04277211
 0.01203815 0.00403475 0.16669032 0.02551058 0.00751782 0.02649019
 0.01267725 0.03047902 0.04730165 0.00520026 0.01792675 0.00234658
 0.02001094 0.00762658 0.01076167 0.00314752 0.02594898 0.00194946
 0.0068286  0.06483569 0.00523732 0.06365706 0.00586087 0.00535532
 0.00227983 0.00294623 0.1776048  0.06329005 0.07445717 0.10506674
 0.09072934 0.07052261 0.0295361  0.01409057 0.0325324  0.09419799
 0.01848739 0.03111379 0.0232076  0.01061879 0.04359731 0.02971928
 0.03709312 0.01921789 0.02592756 0.0187199  0.07883995 0.01708268
 0.01018176 0.05006005 0.03109823 0.02352003 0.06974166 0.02512841
 0.03155421 0.03849435 0.04947642 0.00897601 0.02164709 0.02527603
 0.01651073 0.00418021 0.02371959 0.00971398 0.00416851 0.00368794
 0.01725971 0.01626021 0.01767155 0.03203017 0.02358957 0.00764814
 0.015152   0.0073473  0.01436181 0.00298299]","[356, 2231]"
1422,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.19365855 0.06735814 0.08122063 0.11893663
 0.07915457 0.06046466 0.03004454 0.01577001 0.03712667 0.08337043
 0.01970842 0.03587445 0.02231016 0.01107505 0.03956838 0.03215892
 0.04563032 0.02144333 0.02085652 0.02326851 0.07147848 0.01642827
 0.01039725 0.05401392 0.05879774 0.01526299 0.05798595 0.03249749
 0.02689997 0.04356595 0.04016862 0.00725791 0.02480403 0.01582793
 0.01815229 0.00391187 0.02446813 0.00921707 0.00397856 0.00371617
 0.01510705 0.01409077 0.02479792 0.02765079 0.01596845 0.00580434
 0.01535909 0.00740361 0.01441502 0.00299562]",[]
1429,"[0.16418071 0.0814305  0.0470846  0.0557053  0.04225393 0.09362922
 0.01769535 0.00958726 0.01781459 0.06655314 0.01528756 0.01436571
 0.01171628 0.01512038 0.07496175 0.05437399 0.01704326 0.01635136
 0.01217856 0.02345472 0.09417411 0.01502264 0.00773434 0.0148056
 0.02576739 0.05863024 0.0951986  0.01908441 0.01008242 0.03336135
 0.02702692 0.01268424 0.0152988  0.02768127 0.03112957 0.00348066
 0.13338507 0.01423516 0.00323739 0.00437904 0.01579685 0.00815183
 0.00886006 0.02398842 0.05486824 0.00673684 0.0078973  0.00665044
 0.00728446 0.00275924 0.16791677 0.07075533 0.07232417 0.09153155
 0.11515012 0.07379355 0.04267837 0.0137913  0.03277394 0.089785
 0.01857132 0.02886959 0.03029251 0.01110707 0.03986784 0.03517581
 0.03305431 0.01736088 0.03386836 0.02092042 0.06057294 0.01759092
 0.01088189 0.04800983 0.03257081 0.02502894 0.05404754 0.02503135
 0.04740938 0.02571554 0.05280064 0.00887899 0.01499089 0.02285081
 0.01598743 0.00489373 0.02717229 0.01017119 0.00495493 0.00375307
 0.01684575 0.02342461 0.01597785 0.03074418 0.02326951 0.0098335
 0.01188978 0.00718253 0.02447217 0.00250142]","[5451, 5133, 5579, 6565, 7257, 7258, 3014, 3236, 3651, 3760]"
1433,"[2.34136692e-02 1.78478341e-02 1.59550237e-02 3.63510914e-02
 3.01900263e-02 5.54234648e-02 5.62760397e-03 6.99179876e-03
 2.30860046e-03 5.26654212e-01 8.05898175e-03 3.59877943e-04
 2.28879761e-02 4.27980548e-03 3.39858898e-03 1.99778116e-02
 6.58632790e-03 1.21104253e-02 9.39706315e-03 1.51409046e-03
 2.91411022e-02 2.59489149e-03 1.27665834e-02 5.19792007e-02
 7.39084351e-04 1.20474363e-02 2.50156053e-01 3.98463670e-04
 8.99830295e-03 1.35747194e-02 1.81872644e-02 6.58724040e-03
 2.85320728e-02 2.27699019e-03 2.24391455e-03 1.53563420e-03
 9.21310485e-03 1.06597363e-02 1.83307621e-03 1.23483436e-03
 1.27880590e-02 3.69440673e-03 1.66061849e-04 2.99581223e-03
 4.02621086e-03 1.54228184e-03 5.97056590e-03 2.20576592e-03
 1.98811253e-03 2.20939879e-03 1.85929414e-01 6.98119288e-02
 7.50059557e-02 9.88838386e-02 9.31672520e-02 7.31516314e-02
 3.61512999e-02 1.38605167e-02 3.58847615e-02 8.90167757e-02
 1.82377613e-02 3.73687585e-02 2.38313974e-02 1.04030815e-02
 4.45899769e-02 2.80715780e-02 3.63240316e-02 1.91333805e-02
 2.63086173e-02 2.54819395e-02 7.34979236e-02 1.72318672e-02
 1.01652766e-02 4.99076168e-02 3.37099595e-02 2.04283801e-02
 6.46258838e-02 3.04190722e-02 3.07398232e-02 3.83679915e-02
 4.54033179e-02 9.27098449e-03 2.22871238e-02 1.41823321e-02
 1.68094117e-02 4.15023392e-03 2.60205444e-02 9.48074229e-03
 4.28666073e-03 3.56164206e-03 1.55972958e-02 1.88750944e-02
 2.01575298e-02 3.19462614e-02 2.07297940e-02 7.97256455e-03
 1.30158059e-02 7.13333479e-03 1.78908656e-02 2.74725933e-03]","[90, 238]"
1434,"[0.13419811 0.1025054  0.06755957 0.06798601 0.17494226 0.09144285
 0.0722689  0.01652916 0.02627294 0.1088034  0.01291605 0.0169249
 0.03321798 0.01560422 0.01797131 0.10030568 0.02346378 0.01499839
 0.0523695  0.01443071 0.01857448 0.02155734 0.01295853 0.03125601
 0.02106216 0.01547154 0.02782418 0.01304579 0.03185761 0.01385257
 0.07185367 0.01103064 0.00845953 0.01801994 0.0061908  0.00646712
 0.00251802 0.0087638  0.01088213 0.00437504 0.02090256 0.02643968
 0.00781187 0.01796214 0.0133224  0.04591524 0.00811017 0.0056642
 0.02991416 0.00263443 0.17116816 0.07131181 0.07764116 0.12033655
 0.07557112 0.08639199 0.01413578 0.01418811 0.03134809 0.07227224
 0.02189136 0.01687122 0.02396925 0.00991872 0.04150333 0.04906751
 0.04723039 0.01815929 0.0225242  0.01883237 0.07571315 0.01244204
 0.00975111 0.05866313 0.03464446 0.02793524 0.07426522 0.01565888
 0.04081686 0.02678456 0.06289286 0.01093269 0.01737356 0.01478289
 0.02031869 0.00311696 0.03587927 0.00979275 0.00475675 0.00375324
 0.02419745 0.00965847 0.00813853 0.02851631 0.02448193 0.02556124
 0.01674218 0.00800119 0.00587702 0.00297231]",[7283]
1436,"[0.15602735 0.19178814 0.07003149 0.06454231 0.03681562 0.32045826
 0.01221611 0.00822489 0.01990592 0.17895561 0.02455531 0.00267173
 0.03383448 0.01008804 0.0273771  0.14179829 0.01491257 0.02853054
 0.01221366 0.05624016 0.08170034 0.02933658 0.01559893 0.00941104
 0.00725852 0.01902954 0.02562222 0.0051173  0.01905406 0.03148382
 0.02171655 0.04103768 0.01042051 0.00278429 0.03358896 0.0014745
 0.0177186  0.01756991 0.00867449 0.00317213 0.01130056 0.00292613
 0.00201266 0.02098763 0.01829071 0.0304371  0.01135593 0.01161124
 0.00364401 0.00266293 0.16105327 0.08116795 0.06868029 0.09220939
 0.11758919 0.08494316 0.03723388 0.01338133 0.02845532 0.08518444
 0.01740633 0.02610146 0.03882167 0.0097203  0.04306525 0.05165143
 0.03527461 0.01461461 0.0348996  0.0256218  0.04719977 0.01755463
 0.01232147 0.05854891 0.03041051 0.02254655 0.04566763 0.02181239
 0.05704539 0.01829866 0.06146675 0.01063478 0.01403735 0.02546121
 0.02117607 0.00437228 0.01471665 0.00990337 0.00609204 0.00381937
 0.02047253 0.01606954 0.01362671 0.03587477 0.02296193 0.0220319
 0.01305415 0.00656364 0.01748094 0.00279169]",[3035]
1441,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.15695222 0.0793522  0.06761977 0.09552859
 0.09750039 0.08334053 0.03730521 0.01366866 0.02701733 0.11461388
 0.0175702  0.01838713 0.03288314 0.01032582 0.03820274 0.0467358
 0.03368059 0.01770609 0.02901569 0.02333356 0.06350589 0.01770456
 0.01236089 0.0545121  0.02897247 0.02218041 0.05769755 0.01724197
 0.04032552 0.02923381 0.05010516 0.01039995 0.01982588 0.02549516
 0.01826089 0.00450062 0.0215686  0.00968362 0.00525522 0.00392792
 0.02434633 0.01510169 0.00994885 0.02873018 0.02179724 0.01405889
 0.01451133 0.00676914 0.01531233 0.00316673]",[]
1448,"[0.08765733 0.0214698  0.04337305 0.06981313 0.02076804 0.04286348
 0.00366268 0.0087992  0.01390939 0.04785758 0.01974373 0.0067617
 0.01153077 0.00754683 0.02136133 0.00805637 0.01648774 0.03192065
 0.00712319 0.0055221  0.23380846 0.00752008 0.00897818 0.09444474
 0.00947512 0.00379016 0.42235702 0.00581044 0.01557688 0.15338312
 0.02468709 0.0053325  0.16032945 0.00487722 0.00842146 0.0010181
 0.02341905 0.00445983 0.00130648 0.00087432 0.00472268 0.00347816
 0.00347266 0.01764072 0.00550294 0.00180128 0.00644429 0.00820537
 0.00205994 0.00153589 0.16253356 0.08155666 0.07539649 0.11025945
 0.08105141 0.07466152 0.02660961 0.01374285 0.03039542 0.09666047
 0.0209132  0.0226702  0.02874277 0.01266211 0.03539881 0.05162225
 0.0358653  0.02331179 0.02389111 0.02445552 0.07778116 0.01778713
 0.0123387  0.04942783 0.03052554 0.02529113 0.05129019 0.01685199
 0.03762085 0.04461617 0.04637339 0.00905705 0.02520613 0.01830652
 0.02040648 0.00366485 0.03335001 0.01134512 0.00472835 0.00370293
 0.01640771 0.01197558 0.0134431  0.02687876 0.02160705 0.01072706
 0.01637947 0.00857715 0.00983672 0.00298261]",[5214]
1458,"[0.26899012 0.07484516 0.10256726 0.10704795 0.00568054 0.128338
 0.00335793 0.01063799 0.06101719 0.02708415 0.00689739 0.01164965
 0.00350643 0.00793823 0.0569657  0.08441755 0.06626905 0.00503966
 0.00174061 0.01514729 0.03418575 0.02185472 0.00280075 0.00888167
 0.09499983 0.10053266 0.08363581 0.02565974 0.0014494  0.00585026
 0.01050206 0.01413313 0.00811489 0.00420786 0.02647833 0.0023231
 0.06647834 0.00687098 0.00258063 0.00671734 0.01141252 0.00063204
 0.00845534 0.01524987 0.08940419 0.00326475 0.0118842  0.00287089
 0.00031104 0.00339977 0.18495487 0.06622397 0.07891208 0.10289459
 0.11109683 0.06367566 0.04180452 0.01483913 0.03718216 0.06853903
 0.01793912 0.0387489  0.02834537 0.01055184 0.0430679  0.03223464
 0.03909588 0.01701103 0.03190847 0.02170686 0.05857495 0.01797483
 0.0107172  0.04878485 0.03575799 0.01985301 0.0491976  0.02774115
 0.04138224 0.02862307 0.05586692 0.00758983 0.01647448 0.02734055
 0.01662534 0.00486296 0.02470593 0.00835643 0.00481831 0.0038288
 0.01824523 0.02119152 0.01740821 0.03249818 0.02154292 0.01072495
 0.01357121 0.00694872 0.02217844 0.00271483]","[3014, 3687]"
1459,"[0.35002121 0.02951439 0.13371607 0.1218586  0.0615411  0.03121594
 0.01363912 0.01963661 0.10040601 0.02247409 0.00807591 0.06818532
 0.01014182 0.00759171 0.06347916 0.01072456 0.07644223 0.00540082
 0.01773917 0.0208843  0.01351439 0.02148515 0.00600957 0.04103741
 0.13732585 0.00366399 0.03244118 0.07495158 0.00953905 0.00649432
 0.05659006 0.00356891 0.01494747 0.01231727 0.01843982 0.00400744
 0.0023995  0.00181358 0.00355704 0.00404806 0.02548849 0.01388272
 0.03943155 0.05324867 0.00885717 0.00245803 0.01086526 0.00304845
 0.00613978 0.0030957  0.14392806 0.07932127 0.07104669 0.11161986
 0.07375829 0.10904101 0.02159471 0.01343118 0.02398732 0.06629658
 0.02647534 0.01298318 0.02508778 0.01153431 0.03331402 0.02766421
 0.03037859 0.0273425  0.02125462 0.02231525 0.12859315 0.01563078
 0.0113391  0.06870237 0.0114185  0.01984646 0.09083276 0.01254596
 0.04891853 0.06511572 0.04406448 0.01420416 0.03205775 0.01694377
 0.01519936 0.00284639 0.03869309 0.01136864 0.0044446  0.00317595
 0.00742777 0.01010148 0.00754084 0.03502865 0.01882504 0.0149158
 0.0174635  0.01091152 0.00685849 0.00290143]","[4253, 4311]"
1461,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.16862117 0.07654624 0.07286543 0.10447516
 0.09618911 0.07411479 0.03411767 0.01416844 0.02961488 0.09293858
 0.01888223 0.01993042 0.03227474 0.01078247 0.0406867  0.04054538
 0.03711714 0.01910001 0.02860675 0.02441407 0.07112407 0.01783133
 0.01243573 0.05741924 0.0301653  0.01945826 0.05673055 0.0191693
 0.04312024 0.0358192  0.05119035 0.00920254 0.02109462 0.02627942
 0.018472   0.00435231 0.02255771 0.00923551 0.00504414 0.00392657
 0.02127481 0.01395103 0.01077481 0.03061087 0.0198047  0.01371413
 0.01558682 0.00732861 0.01444683 0.00319289]",[]
1462,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20467922 0.05585321 0.0704365  0.10074336
 0.11653008 0.02555723 0.0811691  0.01331274 0.03421892 0.03519647
 0.01194325 0.12509811 0.0093617  0.01164672 0.0681769  0.02857021
 0.04075928 0.01271611 0.02453908 0.01959816 0.04805782 0.0136153
 0.00630231 0.03581847 0.03990727 0.02942967 0.06050944 0.02756935
 0.00743387 0.02732755 0.02243367 0.00306919 0.01741188 0.00408452
 0.02193223 0.0069807  0.0244863  0.00693734 0.00304565 0.00409385
 0.0113408  0.0625036  0.02661914 0.03680069 0.03849041 0.00308042
 0.01563466 0.00525642 0.04751391 0.00307329]",[]
1464,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18228083 0.07432935 0.09655312 0.15118722
 0.16934081 0.05709953 0.0366407  0.01800756 0.03718617 0.06334267
 0.02132975 0.01312468 0.05126316 0.01269744 0.03780679 0.02987162
 0.05290326 0.02274867 0.05122928 0.01746837 0.05880711 0.01643214
 0.01603919 0.05300905 0.01827356 0.01931795 0.06045178 0.01724867
 0.05592908 0.03944122 0.05354007 0.00651085 0.01733086 0.01439855
 0.01415273 0.00491459 0.0090942  0.00871292 0.00651127 0.00426543
 0.019714   0.0235068  0.00827511 0.03022308 0.02565787 0.00682483
 0.02316518 0.0087492  0.01695191 0.00379259]",[]
1470,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.15985434 0.09812357 0.07501934 0.11168823
 0.06862293 0.08290955 0.04484858 0.0143956  0.0299466  0.08449835
 0.02363597 0.01135922 0.02196147 0.01255965 0.03552966 0.0370495
 0.03869156 0.02154911 0.01945352 0.02668253 0.0882595  0.01787938
 0.00992365 0.06048274 0.01858486 0.02401082 0.07872553 0.01152824
 0.03847846 0.03868283 0.04416185 0.0103897  0.02436439 0.02344998
 0.01964629 0.00492112 0.03652545 0.01025421 0.00566014 0.00436447
 0.01201938 0.0108434  0.00517457 0.02464894 0.01854793 0.02174491
 0.01550046 0.00889369 0.01542717 0.00302032]",[]
1471,"[0.14629404 0.08699375 0.06679931 0.10620272 0.01043351 0.18555857
 0.00282948 0.01093748 0.01776303 0.04585107 0.03833812 0.00651487
 0.01438578 0.01242006 0.04225693 0.02435857 0.02078819 0.04769541
 0.00370933 0.01401623 0.3166416  0.01289122 0.01000976 0.06114991
 0.00487304 0.0181217  0.08082918 0.00767828 0.01805745 0.15593763
 0.01770317 0.02335685 0.04491079 0.00112584 0.02806569 0.00077488
 0.04466081 0.01256242 0.00233595 0.00195974 0.00159003 0.00118969
 0.00479838 0.02711871 0.0220597  0.0036058  0.01433783 0.01854835
 0.00080487 0.00241065 0.19517092 0.06295034 0.07893638 0.0904571
 0.10300151 0.0675004  0.03569883 0.0141362  0.04217902 0.07387892
 0.01625078 0.04732314 0.02471552 0.0102016  0.04664786 0.03411335
 0.03581737 0.01433288 0.0297581  0.02166053 0.05183285 0.01776779
 0.00935077 0.04392939 0.04904492 0.02545781 0.05422893 0.03592741
 0.03898719 0.02106651 0.05384747 0.00816424 0.01288248 0.02366092
 0.01696282 0.00454691 0.02082367 0.00836489 0.00442573 0.0039544
 0.01549337 0.02040761 0.02292256 0.03259193 0.02603686 0.00818591
 0.01148266 0.0062683  0.0188606  0.00248377]",[4906]
